AÑO,MES,UBIGEO_HECHO,DPTO_HECHO,PROV_HECHO,DIST_HECHO,SEXO,RANGO_EDAD,NACIONALIDAD,CANTIDAD
2025,10,80105,CUSCO,CUSCO,SAN SEBASTIAN,M,6-11 AÑOS,PERÚ,2
2025,8,130203,LA LIBERTAD,ASCOPE,CHOCOPE,F,12-17 AÑOS,PERÚ,1
2025,10,81104,CUSCO,PAUCARTAMBO,COLQUEPATA,M,60 A MAS AÑOS,PERÚ,1
2025,10,110207,ICA,CHINCHA,PUEBLO NUEVO,F,12-17 AÑOS,PERÚ,2
2025,3,110304,ICA,NAZCA,MARCONA,M,18-29 AÑOS,PERÚ,1
2025,7,211301,PUNO,YUNGUYO,YUNGUYO,F,18-29 AÑOS,PERÚ,1
2025,8,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,30-59 AÑOS,PERÚ,2
2025,1,140119,LAMBAYEQUE,CHICLAYO,PUCALA,M,18-29 AÑOS,PERÚ,1
2025,4,150118,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,F,18-29 AÑOS,PERÚ,3
2025,6,50101,AYACUCHO,HUAMANGA,AYACUCHO,F,6-11 AÑOS,PERÚ,1
2025,1,150132,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,F,60 A MAS AÑOS,PERÚ,1
2025,5,210501,PUNO,EL COLLAO,ILAVE,M,60 A MAS AÑOS,PERÚ,1
2025,8,61201,CAJAMARCA,SAN PABLO,SAN PABLO,F,12-17 AÑOS,PERÚ,1
2025,3,120121,JUNÍN,HUANCAYO,HUAYUCACHI,F,30-59 AÑOS,PERÚ,1
2025,4,40124,AREQUIPA,AREQUIPA,UCHUMAYO,M,18-29 AÑOS,PERÚ,1
2025,9,150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,F,60 A MAS AÑOS,PERÚ,1
2025,3,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,F,12-17 AÑOS,PERÚ,9
2025,4,80105,CUSCO,CUSCO,SAN SEBASTIAN,F,30-59 AÑOS,PERÚ,1
2025,7,131201,LA LIBERTAD,VIRU,VIRU,F,12-17 AÑOS,PERÚ,2
2025,9,40109,AREQUIPA,AREQUIPA,MARIANO MELGAR,M,18-29 AÑOS,PERÚ,1
2025,6,150123,LIMA METROPOLITANA,LIMA,PACHACAMAC,F,18-29 AÑOS,PERÚ,1
2025,1,80106,CUSCO,CUSCO,SANTIAGO,M,60 A MAS AÑOS,PERÚ,2
2025,4,150203,REGIÓN LIMA,BARRANCA,PATIVILCA,M,30-59 AÑOS,PERÚ,1
2025,3,50401,AYACUCHO,HUANTA,HUANTA,F,12-17 AÑOS,PERÚ,1
2025,5,200115,PIURA,PIURA,26 DE OCTUBRE,M,12-17 AÑOS,PERÚ,1
2025,5,150119,LIMA METROPOLITANA,LIMA,LURIN,M,30-59 AÑOS,PERÚ,1
2025,10,80101,CUSCO,CUSCO,CUSCO,F,6-11 AÑOS,PERÚ,1
2025,8,100601,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA,M,30-59 AÑOS,PERÚ,1
2025,3,40109,AREQUIPA,AREQUIPA,MARIANO MELGAR,M,30-59 AÑOS,PERÚ,1
2025,7,150115,LIMA METROPOLITANA,LIMA,LA VICTORIA,M,6-11 AÑOS,PERÚ,1
2025,5,40107,AREQUIPA,AREQUIPA,JACOBO HUNTER,F,18-29 AÑOS,PERÚ,2
2025,2,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,18-29 AÑOS,PERÚ,3
2025,5,131202,LA LIBERTAD,VIRU,CHAO,M,12-17 AÑOS,PERÚ,1
2025,10,150113,LIMA METROPOLITANA,LIMA,JESUS MARIA,M,60 A MAS AÑOS,PERÚ,1
2025,3,110501,ICA,PISCO,PISCO,F,12-17 AÑOS,PERÚ,2
2025,6,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,F,0-5 AÑOS,PERÚ,1
2025,3,211307,PUNO,YUNGUYO,UNICACHI,F,18-29 AÑOS,PERÚ,1
2025,9,40103,AREQUIPA,AREQUIPA,CAYMA,F,18-29 AÑOS,PERÚ,1
2025,3,250301,UCAYALI,PADRE ABAD,PADRE ABAD,M,30-59 AÑOS,PERÚ,1
2025,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,12-17 AÑOS,PERÚ,8
2025,7,150107,LIMA METROPOLITANA,LIMA,CHACLACAYO,F,12-17 AÑOS,PERÚ,2
2025,8,40801,AREQUIPA,LA UNION,COTAHUASI,M,30-59 AÑOS,PERÚ,1
2025,3,150143,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,F,18-29 AÑOS,PERÚ,6
2025,7,150103,LIMA METROPOLITANA,LIMA,ATE,F,60 A MAS AÑOS,PERÚ,2
2025,6,90702,HUANCAVELICA,TAYACAJA,ACOSTAMBO,F,12-17 AÑOS,PERÚ,1
2025,4,150120,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,F,12-17 AÑOS,PERÚ,4
2025,3,150114,LIMA METROPOLITANA,LIMA,LA MOLINA,M,60 A MAS AÑOS,PERÚ,2
2025,4,150906,REGIÓN LIMA,OYON,PACHANGARA,F,18-29 AÑOS,PERÚ,1
2025,3,80801,CUSCO,ESPINAR,ESPINAR,F,12-17 AÑOS,PERÚ,1
2025,5,130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,F,12-17 AÑOS,PERÚ,1
2025,7,10306,AMAZONAS,BONGARA,FLORIDA,F,12-17 AÑOS,PERÚ,1
2025,1,90108,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,F,0-5 AÑOS,PERÚ,1
2025,9,90119,HUANCAVELICA,HUANCAVELICA,HUANDO,F,12-17 AÑOS,PERÚ,1
2025,4,70101,CALLAO,CALLAO,CALLAO,M,30-59 AÑOS,PERÚ,6
2025,6,150601,REGIÓN LIMA,HUARAL,HUARAL,F,18-29 AÑOS,PERÚ,1
2025,5,40104,AREQUIPA,AREQUIPA,CERRO COLORADO,M,18-29 AÑOS,COLOMBIA,1
2025,6,110103,ICA,ICA,LOS AQUIJES,M,12-17 AÑOS,PERÚ,1
2025,4,120304,JUNÍN,CHANCHAMAYO,SAN LUIS DE SHUARO,M,30-59 AÑOS,PERÚ,1
2025,9,150133,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,M,12-17 AÑOS,PERÚ,6
2025,9,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,M,18-29 AÑOS,PERÚ,1
2025,9,130704,LA LIBERTAD,PACASMAYO,PACASMAYO,M,12-17 AÑOS,PERÚ,2
2025,5,90503,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,M,12-17 AÑOS,PERÚ,1
2025,1,80603,CUSCO,CANCHIS,COMBAPATA,F,18-29 AÑOS,PERÚ,1
2025,3,70101,CALLAO,CALLAO,CALLAO,F,60 A MAS AÑOS,PERÚ,1
2025,1,100101,HUÁNUCO,HUANUCO,HUANUCO,F,12-17 AÑOS,PERÚ,2
2025,7,150105,LIMA METROPOLITANA,LIMA,BREÑA,M,18-29 AÑOS,VENEZUELA,1
2025,6,190113,PASCO,PASCO,YANACANCHA,F,30-59 AÑOS,PERÚ,1
2025,7,240301,TUMBES,ZARUMILLA,ZARUMILLA,M,30-59 AÑOS,PERÚ,1
2025,6,150101,LIMA METROPOLITANA,LIMA,LIMA,M,18-29 AÑOS,COLOMBIA,1
2025,4,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,M,18-29 AÑOS,PERÚ,1
2025,5,40112,AREQUIPA,AREQUIPA,PAUCARPATA,M,18-29 AÑOS,PERÚ,4
2025,9,150605,REGIÓN LIMA,HUARAL,CHANCAY,M,12-17 AÑOS,VENEZUELA,1
2025,9,150201,REGIÓN LIMA,BARRANCA,BARRANCA,F,18-29 AÑOS,PERÚ,1
2025,8,100101,HUÁNUCO,HUANUCO,HUANUCO,M,18-29 AÑOS,PERÚ,1
2025,5,70101,CALLAO,CALLAO,CALLAO,F,12-17 AÑOS,PERÚ,15
2025,7,120114,JUNÍN,HUANCAYO,EL TAMBO,F,18-29 AÑOS,PERÚ,1
2025,5,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,M,18-29 AÑOS,PERÚ,1
2025,2,80801,CUSCO,ESPINAR,ESPINAR,M,30-59 AÑOS,PERÚ,1
2025,4,160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,F,12-17 AÑOS,PERÚ,1
2025,1,150505,REGIÓN LIMA,CAÑETE,CHILCA,M,18-29 AÑOS,VENEZUELA,1
2025,8,110301,ICA,NAZCA,NAZCA,M,60 A MAS AÑOS,PERÚ,1
2025,6,200601,PIURA,SULLANA,SULLANA,F,18-29 AÑOS,PERÚ,1
2025,2,250301,UCAYALI,PADRE ABAD,PADRE ABAD,F,12-17 AÑOS,PERÚ,3
2025,7,30608,APURIMAC,CHINCHEROS,RANRACANCHA,M,18-29 AÑOS,PERÚ,1
2025,9,150110,LIMA METROPOLITANA,LIMA,COMAS,M,6-11 AÑOS,PERÚ,1
2025,6,150107,LIMA METROPOLITANA,LIMA,CHACLACAYO,M,30-59 AÑOS,PERÚ,1
2025,10,170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,M,18-29 AÑOS,PERÚ,1
2025,9,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,M,12-17 AÑOS,PERÚ,1
2025,1,60607,CAJAMARCA,CUTERVO,QUEROCOTILLO,F,12-17 AÑOS,PERÚ,1
2025,8,50601,AYACUCHO,LUCANAS,PUQUIO,F,12-17 AÑOS,PERÚ,1
2025,10,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,F,18-29 AÑOS,PERÚ,1
2025,4,120606,JUNÍN,SATIPO,PANGOA,M,0-5 AÑOS,PERÚ,1
2025,3,210211,PUNO,AZANGARO,SAN ANTON,M,30-59 AÑOS,PERÚ,1
2025,9,150115,LIMA METROPOLITANA,LIMA,LA VICTORIA,F,12-17 AÑOS,VENEZUELA,1
2025,1,150118,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,M,12-17 AÑOS,PERÚ,5
2025,2,210703,PUNO,LAMPA,CALAPUJA,F,18-29 AÑOS,PERÚ,1
2025,6,50507,AYACUCHO,LA MAR,SANTA ROSA,M,12-17 AÑOS,PERÚ,1
2025,8,150120,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,M,60 A MAS AÑOS,PERÚ,1
2025,4,211209,PUNO,SANDIA,ALTO INAMBARI,F,18-29 AÑOS,PERÚ,1
2025,10,230301,TACNA,JORGE BASADRE,LOCUMBA,F,12-17 AÑOS,PERÚ,1
2025,2,200104,PIURA,PIURA,CASTILLA,F,30-59 AÑOS,PERÚ,2
2025,2,30213,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,M,30-59 AÑOS,PERÚ,1
2025,7,100601,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA,F,12-17 AÑOS,PERÚ,11
2025,6,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,M,18-29 AÑOS,PERÚ,1
2025,5,140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,F,12-17 AÑOS,PERÚ,3
2025,9,130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,F,18-29 AÑOS,PERÚ,3
2025,4,200101,PIURA,PIURA,PIURA,F,30-59 AÑOS,PERÚ,2
2025,10,30607,APURIMAC,CHINCHEROS,URANMARCA,M,12-17 AÑOS,PERÚ,2
2025,9,21801,ÁNCASH,SANTA,CHIMBOTE,M,6-11 AÑOS,PERÚ,1
2025,7,110206,ICA,CHINCHA,GROCIO PRADO,F,18-29 AÑOS,PERÚ,1
2025,10,40107,AREQUIPA,AREQUIPA,JACOBO HUNTER,M,30-59 AÑOS,PERÚ,2
2025,5,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,F,18-29 AÑOS,PERÚ,1
2025,10,150130,LIMA METROPOLITANA,LIMA,SAN BORJA,M,18-29 AÑOS,PERÚ,1
2025,7,120401,JUNÍN,JAUJA,JAUJA,F,18-29 AÑOS,PERÚ,1
2025,4,130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,M,30-59 AÑOS,VENEZUELA,1
2025,3,40201,AREQUIPA,CAMANA,CAMANA,M,12-17 AÑOS,PERÚ,1
2025,5,60401,CAJAMARCA,CHOTA,CHOTA,F,12-17 AÑOS,PERÚ,1
2025,9,150122,LIMA METROPOLITANA,LIMA,MIRAFLORES,F,12-17 AÑOS,PERÚ,1
2025,9,150103,LIMA METROPOLITANA,LIMA,ATE,F,12-17 AÑOS,PERÚ,15
2025,10,150119,LIMA METROPOLITANA,LIMA,LURIN,F,18-29 AÑOS,PERÚ,1
2025,2,150127,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,M,12-17 AÑOS,PERÚ,1
2025,9,80108,CUSCO,CUSCO,WANCHAQ,M,18-29 AÑOS,PERÚ,1
2025,6,120129,JUNÍN,HUANCAYO,SAN AGUSTIN,F,12-17 AÑOS,PERÚ,1
2025,2,150135,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,M,12-17 AÑOS,PERÚ,2
2025,10,150128,LIMA METROPOLITANA,LIMA,RIMAC,F,12-17 AÑOS,PERÚ,3
2025,2,200701,PIURA,TALARA,PARIÑAS,M,12-17 AÑOS,PERÚ,1
2025,6,120107,JUNÍN,HUANCAYO,CHILCA,M,18-29 AÑOS,PERÚ,1
2025,4,150132,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,F,18-29 AÑOS,PERÚ,3
2025,5,100102,HUÁNUCO,HUANUCO,AMARILIS,F,18-29 AÑOS,PERÚ,2
2025,3,50101,AYACUCHO,HUAMANGA,AYACUCHO,F,12-17 AÑOS,PERÚ,3
2025,9,100701,HUÁNUCO,MARAÑON,HUACRACHUCO,F,18-29 AÑOS,PERÚ,1
2025,9,200801,PIURA,SECHURA,SECHURA,F,12-17 AÑOS,PERÚ,1
2025,8,200304,PIURA,HUANCABAMBA,HUARMACA,M,12-17 AÑOS,PERÚ,1
2025,2,150103,LIMA METROPOLITANA,LIMA,ATE,M,30-59 AÑOS,PERÚ,6
2025,9,150124,LIMA METROPOLITANA,LIMA,PUCUSANA,F,12-17 AÑOS,PERÚ,3
2025,9,10307,AMAZONAS,BONGARA,JAZAN,F,12-17 AÑOS,PERÚ,1
2025,3,150103,LIMA METROPOLITANA,LIMA,ATE,M,6-11 AÑOS,VENEZUELA,1
2025,1,80701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,F,12-17 AÑOS,PERÚ,2
2025,8,230108,TACNA,TACNA,POCOLLAY,F,12-17 AÑOS,PERÚ,1
2025,10,80105,CUSCO,CUSCO,SAN SEBASTIAN,F,12-17 AÑOS,PERÚ,6
2025,7,110301,ICA,NAZCA,NAZCA,M,12-17 AÑOS,PERÚ,1
2025,2,150101,LIMA METROPOLITANA,LIMA,LIMA,M,18-29 AÑOS,PERÚ,5
2025,9,21801,ÁNCASH,SANTA,CHIMBOTE,F,18-29 AÑOS,PERÚ,1
2025,9,150135,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,F,30-59 AÑOS,PERÚ,5
2025,6,230108,TACNA,TACNA,POCOLLAY,M,60 A MAS AÑOS,PERÚ,1
2025,3,150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,F,12-17 AÑOS,PERÚ,5
2025,6,130402,LA LIBERTAD,CHEPEN,PACANGA,F,30-59 AÑOS,PERÚ,1
2025,6,130809,LA LIBERTAD,PATAZ,PATAZ,F,12-17 AÑOS,PERÚ,1
2025,8,110305,ICA,NAZCA,VISTA ALEGRE,F,12-17 AÑOS,PERÚ,1
2025,6,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,F,12-17 AÑOS,PERÚ,2
2025,4,150125,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,F,12-17 AÑOS,PERÚ,8
2025,4,150110,LIMA METROPOLITANA,LIMA,COMAS,F,0-5 AÑOS,PERÚ,1
2025,4,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,M,30-59 AÑOS,PERÚ,2
2025,2,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,M,60 A MAS AÑOS,PERÚ,2
2025,8,21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,M,12-17 AÑOS,PERÚ,3
2025,3,10605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,F,12-17 AÑOS,PERÚ,1
2025,2,100801,HUÁNUCO,PACHITEA,PANAO,F,12-17 AÑOS,PERÚ,2
2025,7,80101,CUSCO,CUSCO,CUSCO,M,6-11 AÑOS,PERÚ,1
2025,8,150101,LIMA METROPOLITANA,LIMA,LIMA,F,60 A MAS AÑOS,PERÚ,3
2025,5,211105,PUNO,SAN ROMAN,SAN MIGUEL,F,12-17 AÑOS,PERÚ,1
2025,4,20606,ÁNCASH,CARHUAZ,MARCARA,F,12-17 AÑOS,PERÚ,1
2025,9,40201,AREQUIPA,CAMANA,CAMANA,M,12-17 AÑOS,PERÚ,1
2025,3,150122,LIMA METROPOLITANA,LIMA,MIRAFLORES,F,12-17 AÑOS,PERÚ,1
2025,2,50101,AYACUCHO,HUAMANGA,AYACUCHO,M,30-59 AÑOS,PERÚ,2
2025,5,80101,CUSCO,CUSCO,CUSCO,F,,PERÚ,1
2025,9,150115,LIMA METROPOLITANA,LIMA,LA VICTORIA,F,18-29 AÑOS,PERÚ,1
2025,3,80108,CUSCO,CUSCO,WANCHAQ,M,18-29 AÑOS,PERÚ,1
2025,7,81003,CUSCO,PARURO,CCAPI,M,30-59 AÑOS,PERÚ,1
2025,4,110108,ICA,ICA,SALAS,F,18-29 AÑOS,PERÚ,1
2025,7,80402,CUSCO,CALCA,COYA,F,60 A MAS AÑOS,PERÚ,1
2025,6,150806,REGIÓN LIMA,HUAURA,HUAURA,F,12-17 AÑOS,VENEZUELA,1
2025,9,40105,AREQUIPA,AREQUIPA,CHARACATO,F,12-17 AÑOS,PERÚ,1
2025,3,150103,LIMA METROPOLITANA,LIMA,ATE,F,12-17 AÑOS,PERÚ,15
2025,5,50104,AYACUCHO,HUAMANGA,CARMEN ALTO,M,30-59 AÑOS,PERÚ,1
2025,3,21101,ÁNCASH,HUARMEY,HUARMEY,F,12-17 AÑOS,PERÚ,1
2025,2,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,M,18-29 AÑOS,PERÚ,1
2025,2,240101,TUMBES,TUMBES,TUMBES,M,6-11 AÑOS,PERÚ,1
2025,7,10205,AMAZONAS,BAGUA,IMAZA,F,12-17 AÑOS,PERÚ,2
2025,9,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,F,30-59 AÑOS,PERÚ,1
2025,10,200801,PIURA,SECHURA,SECHURA,M,0-5 AÑOS,PERÚ,1
2025,3,140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,F,12-17 AÑOS,PERÚ,1
2025,2,150142,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,F,18-29 AÑOS,PERÚ,3
2025,8,120701,JUNÍN,TARMA,TARMA,F,12-17 AÑOS,PERÚ,1
2025,1,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,M,18-29 AÑOS,PERÚ,1
2025,2,110201,ICA,CHINCHA,CHINCHA ALTA,F,12-17 AÑOS,PERÚ,1
2025,3,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,M,12-17 AÑOS,PERÚ,1
2025,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,30-59 AÑOS,PERÚ,1
2025,3,190304,PASCO,OXAPAMPA,PALCAZU,F,12-17 AÑOS,PERÚ,1
2025,10,80201,CUSCO,ACOMAYO,ACOMAYO,M,18-29 AÑOS,PERÚ,1
2025,4,150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,F,18-29 AÑOS,PERÚ,1
2025,8,150142,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,F,30-59 AÑOS,PERÚ,3
2025,10,200405,PIURA,MORROPON,MORROPON,M,18-29 AÑOS,PERÚ,1
2025,6,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,M,12-17 AÑOS,PERÚ,1
2025,1,110103,ICA,ICA,LOS AQUIJES,M,30-59 AÑOS,PERÚ,1
2025,6,150133,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,M,18-29 AÑOS,PERÚ,3
2025,3,22001,ÁNCASH,YUNGAY,YUNGAY,M,30-59 AÑOS,PERÚ,1
2025,1,120101,JUNÍN,HUANCAYO,HUANCAYO,F,60 A MAS AÑOS,PERÚ,1
2025,4,250301,UCAYALI,PADRE ABAD,PADRE ABAD,M,12-17 AÑOS,PERÚ,1
2025,3,70101,CALLAO,CALLAO,CALLAO,M,12-17 AÑOS,PERÚ,5
2025,6,120606,JUNÍN,SATIPO,PANGOA,M,12-17 AÑOS,PERÚ,1
2025,10,200601,PIURA,SULLANA,SULLANA,M,18-29 AÑOS,VENEZUELA,1
2025,3,40112,AREQUIPA,AREQUIPA,PAUCARPATA,F,18-29 AÑOS,PERÚ,4
2025,10,150115,LIMA METROPOLITANA,LIMA,LA VICTORIA,F,60 A MAS AÑOS,PERÚ,1
2025,5,150103,LIMA METROPOLITANA,LIMA,ATE,F,12-17 AÑOS,PERÚ,15
2025,6,110207,ICA,CHINCHA,PUEBLO NUEVO,F,12-17 AÑOS,PERÚ,2
2025,10,150806,REGIÓN LIMA,HUAURA,HUAURA,F,12-17 AÑOS,PERÚ,1
2025,3,81207,CUSCO,QUISPICANCHI,HUARO,F,12-17 AÑOS,PERÚ,1
2025,9,60401,CAJAMARCA,CHOTA,CHOTA,F,12-17 AÑOS,PERÚ,2
2025,2,110108,ICA,ICA,SALAS,F,18-29 AÑOS,PERÚ,1
2025,10,40103,AREQUIPA,AREQUIPA,CAYMA,M,30-59 AÑOS,PERÚ,4
2025,3,170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,M,60 A MAS AÑOS,PERÚ,1
2025,5,80108,CUSCO,CUSCO,WANCHAQ,M,18-29 AÑOS,PERÚ,1
2025,2,130106,LA LIBERTAD,TRUJILLO,LAREDO,F,12-17 AÑOS,PERÚ,2
2025,1,60902,CAJAMARCA,SAN IGNACIO,CHIRINOS,F,12-17 AÑOS,PERÚ,1
2025,1,220805,SAN MARTÍN,RIOJA,PARDO MIGUEL,F,12-17 AÑOS,PERÚ,1
2025,8,40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,F,12-17 AÑOS,VENEZUELA,1
2025,4,80106,CUSCO,CUSCO,SANTIAGO,M,18-29 AÑOS,PERÚ,2
2025,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,18-29 AÑOS,PERÚ,3
2025,10,210101,PUNO,PUNO,PUNO,F,30-59 AÑOS,PERÚ,1
2025,10,150110,LIMA METROPOLITANA,LIMA,COMAS,M,18-29 AÑOS,PERÚ,5
2025,4,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,M,60 A MAS AÑOS,PERÚ,1
2025,6,150142,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,M,18-29 AÑOS,PERÚ,3
2025,5,210101,PUNO,PUNO,PUNO,M,12-17 AÑOS,COLOMBIA,1
2025,5,81301,CUSCO,URUBAMBA,URUBAMBA,F,12-17 AÑOS,PERÚ,1
2025,6,110201,ICA,CHINCHA,CHINCHA ALTA,M,12-17 AÑOS,PERÚ,2
2025,1,110106,ICA,ICA,PARCONA,F,12-17 AÑOS,PERÚ,1
2025,6,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,F,18-29 AÑOS,PERÚ,1
2025,2,21202,ÁNCASH,HUAYLAS,HUALLANCA,M,30-59 AÑOS,PERÚ,1
2025,6,150128,LIMA METROPOLITANA,LIMA,RIMAC,M,60 A MAS AÑOS,PERÚ,2
2025,9,40122,AREQUIPA,AREQUIPA,SOCABAYA,F,12-17 AÑOS,PERÚ,2
2025,8,150133,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,F,30-59 AÑOS,PERÚ,1
2025,6,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,M,60 A MAS AÑOS,PERÚ,1
2025,7,240101,TUMBES,TUMBES,TUMBES,F,30-59 AÑOS,VENEZUELA,1
2025,3,130401,LA LIBERTAD,CHEPEN,CHEPEN,M,30-59 AÑOS,PERÚ,1
2025,5,210801,PUNO,MELGAR,AYAVIRI,F,30-59 AÑOS,PERÚ,1
2025,4,210301,PUNO,CARABAYA,MACUSANI,F,18-29 AÑOS,PERÚ,1
2025,5,70101,CALLAO,CALLAO,CALLAO,M,12-17 AÑOS,PERÚ,6
2025,8,100101,HUÁNUCO,HUANUCO,HUANUCO,F,18-29 AÑOS,PERÚ,2
2025,9,150201,REGIÓN LIMA,BARRANCA,BARRANCA,M,18-29 AÑOS,PERÚ,1
2025,9,61104,CAJAMARCA,SAN MIGUEL,CATILLUC,M,18-29 AÑOS,PERÚ,1
2025,10,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,30-59 AÑOS,VENEZUELA,1
2025,3,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,30-59 AÑOS,PERÚ,2
2025,7,10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,F,12-17 AÑOS,PERÚ,1
2025,2,150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,F,18-29 AÑOS,PERÚ,2
2025,1,200706,PIURA,TALARA,MANCORA,F,12-17 AÑOS,PERÚ,1
2025,8,150140,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,M,60 A MAS AÑOS,PERÚ,2
2025,5,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,F,18-29 AÑOS,PERÚ,2
2025,9,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,F,12-17 AÑOS,PERÚ,3
2025,9,150110,LIMA METROPOLITANA,LIMA,COMAS,F,6-11 AÑOS,PERÚ,1
2025,6,160101,LORETO,MAYNAS,IQUITOS,F,12-17 AÑOS,PERÚ,4
2025,8,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,F,18-29 AÑOS,PERÚ,1
2025,9,150137,LIMA METROPOLITANA,LIMA,SANTA ANITA,F,12-17 AÑOS,PERÚ,6
2025,3,150107,LIMA METROPOLITANA,LIMA,CHACLACAYO,M,18-29 AÑOS,PERÚ,1
2025,8,110203,ICA,CHINCHA,CHAVIN,M,18-29 AÑOS,PERÚ,1
2025,7,80801,CUSCO,ESPINAR,ESPINAR,M,18-29 AÑOS,PERÚ,1
2025,5,30101,APURIMAC,ABANCAY,ABANCAY,M,6-11 AÑOS,PERÚ,1
2025,7,80910,CUSCO,LA CONVENCION,PICHARI,M,30-59 AÑOS,PERÚ,1
2025,5,150134,LIMA METROPOLITANA,LIMA,SAN LUIS,F,6-11 AÑOS,PERÚ,1
2025,9,110505,ICA,PISCO,PARACAS,M,30-59 AÑOS,PERÚ,1
2025,4,150137,LIMA METROPOLITANA,LIMA,SANTA ANITA,M,60 A MAS AÑOS,PERÚ,3
2025,1,120212,JUNÍN,CONCEPCION,NUEVE DE JULIO,M,12-17 AÑOS,PERÚ,2
2025,9,80106,CUSCO,CUSCO,SANTIAGO,M,18-29 AÑOS,PERÚ,2
2025,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,18-29 AÑOS,PERÚ,3
2025,4,40122,AREQUIPA,AREQUIPA,SOCABAYA,F,12-17 AÑOS,PERÚ,1
